Epoch	Loss_Value	Smoothed_Trend
15491	7.4041180642e-04	7.4041043159e-04
15492	7.4036668987e-04	7.4036737258e-04
15493	7.4032430960e-04	7.4032418230e-04
15494	7.4028141178e-04	7.4028125526e-04
15495	7.4023728907e-04	7.4023804853e-04
15496	7.4019591247e-04	7.4019499736e-04
15497	7.4015085899e-04	7.4015176439e-04
15498	7.4010956063e-04	7.4010852974e-04
15499	7.4006471946e-04	7.4006537722e-04
15500	7.4002254415e-04	7.4002207716e-04
15501	7.3997873305e-04	7.3997897777e-04
15502	7.3993544996e-04	7.3993565245e-04
15503	7.3989271785e-04	7.3989245281e-04
15504	7.3984859677e-04	7.3984912020e-04
15505	7.3980641557e-04	7.3980578341e-04
15506	7.3976195555e-04	7.3976249409e-04
15507	7.3971967821e-04	7.3971908939e-04
15508	7.3967539212e-04	7.3967581728e-04
15509	7.3963261779e-04	7.3963238359e-04
15510	7.3958887089e-04	7.3958903840e-04
15511	7.3954549513e-04	7.3954559101e-04
15512	7.3950233659e-04	7.3950214293e-04
15513	7.3945842214e-04	7.3945870387e-04
15514	7.3941561460e-04	7.3941518998e-04
15515	7.3937137748e-04	7.3937174575e-04
15516	7.3932861426e-04	7.3932819640e-04
15517	7.3928437633e-04	7.3928469871e-04
15518	7.3924138756e-04	7.3924112472e-04
15519	7.3919740673e-04	7.3919754907e-04
15520	7.3915401017e-04	7.3915395915e-04
15521	7.3911039601e-04	7.3911031970e-04
15522	7.3906656713e-04	7.3906670949e-04
15523	7.3902327048e-04	7.3902302647e-04
15524	7.3897911932e-04	7.3897937430e-04
15525	7.3893595739e-04	7.3893565780e-04
15526	7.3889167274e-04	7.3889194553e-04
15527	7.3884843899e-04	7.3884819991e-04
15528	7.3880422748e-04	7.3880442610e-04
15529	7.3876076717e-04	7.3876065121e-04
15530	7.3871675559e-04	7.3871682495e-04
15531	7.3867299301e-04	7.3867301441e-04
15532	7.3862919936e-04	7.3862914434e-04
15533	7.3858515890e-04	7.3858528745e-04
15534	7.3854151981e-04	7.3854137754e-04
15535	7.3849729123e-04	7.3849746612e-04
15536	7.3845369384e-04	7.3845351867e-04
15537	7.3840938329e-04	7.3840955224e-04
15538	7.3836572217e-04	7.3836556848e-04
15539	7.3832142442e-04	7.3832155072e-04
15540	7.3827763251e-04	7.3827752745e-04
15541	7.3823339710e-04	7.3823346158e-04
15542	7.3818944188e-04	7.3818939270e-04
15543	7.3814527271e-04	7.3814528196e-04
15544	7.3810116045e-04	7.3810116256e-04
15545	7.3805704098e-04	7.3805700973e-04
15546	7.3801280128e-04	7.3801283729e-04
15547	7.3796870148e-04	7.3796864321e-04
15548	7.3792436284e-04	7.3792441783e-04
15549	7.3788025172e-04	7.3788018130e-04
15550	7.3783583900e-04	7.3783590500e-04
15551	7.3779169641e-04	7.3779162286e-04
15552	7.3774722675e-04	7.3774729779e-04
15553	7.3770303851e-04	7.3770296623e-04
15554	7.3765851968e-04	7.3765859423e-04
15555	7.3761427771e-04	7.3761421083e-04
15556	7.3756971599e-04	7.3756979284e-04
15557	7.3752541715e-04	7.3752535686e-04
15558	7.3748081662e-04	7.3748089215e-04
15559	7.3743645667e-04	7.3743640431e-04
15560	7.3739181913e-04	7.3739189095e-04
15561	7.3734739494e-04	7.3734735289e-04
15562	7.3730272291e-04	7.3730278797e-04
15563	7.3725823304e-04	7.3725820127e-04
15564	7.3721352653e-04	7.3721358128e-04
15565	7.3716896955e-04	7.3716894739e-04
15566	7.3712422630e-04	7.3712426878e-04
15567	7.3707960424e-04	7.3707958925e-04
15568	7.3703482232e-04	7.3703484762e-04
15569	7.3699013972e-04	7.3699012379e-04
15570	7.3694531334e-04	7.3694531199e-04
15571	7.3690057240e-04	7.3690054509e-04
15572	7.3685569344e-04	7.3685564997e-04
15573	7.3681089984e-04	7.3681083957e-04
15574	7.3676596170e-04	7.3676583329e-04
15575	7.3672112083e-04	7.3672096959e-04
15576	7.3667611340e-04	7.3667578746e-04
15577	7.3663123037e-04	7.3663082546e-04
15578	7.3658614492e-04	7.3658530463e-04
15579	7.3654123000e-04	7.3654007880e-04
15580	7.3649605684e-04	7.3649377840e-04
15581	7.3645112187e-04	7.3644772546e-04
15582	7.3640584554e-04	7.3639938137e-04
15583	7.3636090602e-04	7.3635065222e-04
15584	7.3631550407e-04	7.3629650994e-04
15585	7.3627058505e-04	7.3623922891e-04
15586	7.3622502583e-04	7.3616823609e-04
15587	7.3618016911e-04	7.3608526257e-04
15588	7.3613440590e-04	7.3596892675e-04
15589	7.3608967942e-04	7.3582381309e-04
15590	7.3604363790e-04	7.3562459207e-04
15591	7.3599914943e-04	7.3542081628e-04
15592	7.3595270965e-04	7.3524356048e-04
15593	7.3590863911e-04	7.3521498240e-04
15594	7.3586161628e-04	7.3533624080e-04
15595	7.3581827851e-04	7.3554840909e-04
15596	7.3577039337e-04	7.3573016560e-04
15597	7.3572835601e-04	7.3582890124e-04
15598	7.3567921168e-04	7.3590915394e-04
15599	7.3563956071e-04	7.3603465537e-04
15600	7.3558869753e-04	7.3623882317e-04
15601	7.3555366548e-04	7.3645031873e-04
15602	7.3550092412e-04	7.3661079798e-04
15603	7.3547549920e-04	7.3673623137e-04
15604	7.3542252459e-04	7.3686896360e-04
15605	7.3541888702e-04	7.3704205181e-04
15606	7.3537455740e-04	7.3721468982e-04
15607	7.3542498247e-04	7.3734989516e-04
15608	7.3542367815e-04	7.3745605804e-04
15609	7.3561875249e-04	7.3755916716e-04
15610	7.3577719744e-04	7.3767854566e-04
15611	7.3637108182e-04	7.3778733479e-04
15612	7.3702801417e-04	7.3786423222e-04
15613	7.3862287610e-04	7.3791778359e-04
15614	7.4037076335e-04	7.3796361371e-04
15615	7.4341219165e-04	7.3801105894e-04
15616	7.4519060491e-04	7.3804196402e-04
15617	7.4610994547e-04	7.3804470411e-04
15618	7.4255666418e-04	7.3802727937e-04
15619	7.3813295581e-04	7.3799870443e-04
15620	7.3494330022e-04	7.3796273821e-04
15621	7.3562416833e-04	7.3790779293e-04
15622	7.3842932515e-04	7.3782742159e-04
15623	7.3939701251e-04	7.3772831466e-04
15624	7.3815069943e-04	7.3761504153e-04
15625	7.3535830470e-04	7.3748931785e-04
15626	7.3464093030e-04	7.3734369920e-04
15627	7.3596609928e-04	7.3717506607e-04
15628	7.3697548605e-04	7.3698767383e-04
15629	7.3660114814e-04	7.3678468428e-04
15630	7.3489492359e-04	7.3656591977e-04
15631	7.3435460516e-04	7.3632881163e-04
15632	7.3509421316e-04	7.3606999528e-04
15633	7.3568059239e-04	7.3579588968e-04
15634	7.3541522021e-04	7.3550636039e-04
15635	7.3436461791e-04	7.3520849443e-04
15636	7.3410185980e-04	7.3490027601e-04
15637	7.3458977382e-04	7.3459549916e-04
15638	7.3486754882e-04	7.3430248262e-04
15639	7.3461930664e-04	7.3405634094e-04
15640	7.3397095586e-04	7.3387280596e-04
15641	7.3387031506e-04	7.3380408155e-04
15642	7.3419465477e-04	7.3382774687e-04
15643	7.3429230668e-04	7.3393041986e-04
15644	7.3407964156e-04	7.3397505274e-04
15645	7.3368215045e-04	7.3391552054e-04
15646	7.3364631417e-04	7.3376649482e-04
15647	7.3384827688e-04	7.3363441425e-04
15648	7.3385593774e-04	7.3359364798e-04
15649	7.3369187665e-04	7.3360155582e-04
15650	7.3344562680e-04	7.3359400402e-04
15651	7.3342187177e-04	7.3351416592e-04
15652	7.3353673744e-04	7.3341302159e-04
15653	7.3350476242e-04	7.3335365025e-04
15654	7.3338593148e-04	7.3333360597e-04
15655	7.3322673528e-04	7.3331545098e-04
15656	7.3319667154e-04	7.3325411566e-04
15657	7.3325499291e-04	7.3317762730e-04
15658	7.3320869386e-04	7.3312501813e-04
15659	7.3312423693e-04	7.3309560966e-04
15660	7.3301363858e-04	7.3306647250e-04
15661	7.3297461455e-04	7.3301071001e-04
15662	7.3299732466e-04	7.3294807390e-04
15663	7.3294684301e-04	7.3290175832e-04
15664	7.3288561489e-04	7.3286782276e-04
15665	7.3280132756e-04	7.3283183714e-04
15666	7.3275634461e-04	7.3277941604e-04
15667	7.3275654442e-04	7.3272499966e-04
15668	7.3270517842e-04	7.3268196475e-04
15669	7.3265855826e-04	7.3264499013e-04
15670	7.3258795569e-04	7.3260531685e-04
15671	7.3254081895e-04	7.3255575927e-04
15672	7.3252616635e-04	7.3250624182e-04
15673	7.3247528763e-04	7.3246435172e-04
15674	7.3243715084e-04	7.3242521687e-04
15675	7.3237336816e-04	7.3238380523e-04
15676	7.3232667374e-04	7.3233660486e-04
15677	7.3230122434e-04	7.3228988171e-04
15678	7.3225194123e-04	7.3224806815e-04
15679	7.3221846931e-04	7.3220739712e-04
15680	7.3215877120e-04	7.3216518907e-04
15681	7.3211403405e-04	7.3211962192e-04
15682	7.3207979679e-04	7.3207436721e-04
15683	7.3203244537e-04	7.3203223062e-04
15684	7.3200025332e-04	7.3199050789e-04
15685	7.3194388924e-04	7.3194793023e-04
15686	7.3190152750e-04	7.3190338508e-04
15687	7.3186028136e-04	7.3185888755e-04
15688	7.3181487494e-04	7.3181637135e-04
15689	7.3178124492e-04	7.3177393834e-04
15690	7.3172845109e-04	7.3173115710e-04
15691	7.3168814950e-04	7.3168717762e-04
15692	7.3164229865e-04	7.3164307260e-04
15693	7.3159857517e-04	7.3160023110e-04
15694	7.3156169920e-04	7.3155731291e-04
15695	7.3151244153e-04	7.3151437409e-04
15696	7.3147307700e-04	7.3147064483e-04
15697	7.3142526597e-04	7.3142673032e-04
15698	7.3138272955e-04	7.3138361742e-04
15699	7.3134220093e-04	7.3134035974e-04
15700	7.3129587476e-04	7.3129726738e-04
15701	7.3125613613e-04	7.3125359184e-04
15702	7.3120850911e-04	7.3120973803e-04
15703	7.3116650510e-04	7.3116636835e-04
15704	7.3112319536e-04	7.3112284172e-04
15705	7.3107871775e-04	7.3107958790e-04
15706	7.3103773498e-04	7.3103587210e-04
15707	7.3099125629e-04	7.3099203148e-04
15708	7.3094915460e-04	7.3094843249e-04
15709	7.3090439424e-04	7.3090468575e-04
15710	7.3086068347e-04	7.3086125034e-04
15711	7.3081838678e-04	7.3081743549e-04
15712	7.3077304771e-04	7.3077357863e-04
15713	7.3073066168e-04	7.3072976538e-04
15714	7.3068548072e-04	7.3068583208e-04
15715	7.3064190535e-04	7.3064217650e-04
15716	7.3059853570e-04	7.3059822049e-04
15717	7.3055377224e-04	7.3055431132e-04
15718	7.3051111033e-04	7.3051030274e-04
15719	7.3046590137e-04	7.3046622362e-04
15720	7.3042246363e-04	7.3042232272e-04
15721	7.3037822897e-04	7.3037820991e-04
15722	7.3033371850e-04	7.3033419293e-04
15723	7.3029058257e-04	7.3029000970e-04
15724	7.3024537390e-04	7.3024580804e-04
15725	7.3020215523e-04	7.3020166437e-04
15726	7.3015719336e-04	7.3015739622e-04
15727	7.3011308968e-04	7.3011321617e-04
15728	7.3006910454e-04	7.3006887651e-04
15729	7.3002410984e-04	7.3002454771e-04
15730	7.2998072155e-04	7.2998018997e-04
15731	7.2993536877e-04	7.2993576874e-04
15732	7.2989168994e-04	7.2989139645e-04
15733	7.2984675754e-04	7.2984690382e-04
15734	7.2980230573e-04	7.2980242633e-04
15735	7.2975812392e-04	7.2975787854e-04
15736	7.2971296575e-04	7.2971329619e-04
15737	7.2966913627e-04	7.2966872186e-04
15738	7.2962374238e-04	7.2962406631e-04
15739	7.2957966202e-04	7.2957942087e-04
15740	7.2953458172e-04	7.2953469707e-04
15741	7.2948992365e-04	7.2948994927e-04
15742	7.2944533348e-04	7.2944517652e-04
15743	7.2940014546e-04	7.2940034724e-04
15744	7.2935578716e-04	7.2935551762e-04
15745	7.2931039449e-04	7.2931061906e-04
15746	7.2926588625e-04	7.2926570038e-04
15747	7.2922063496e-04	7.2922073947e-04
15748	7.2917575014e-04	7.2917573053e-04
15749	7.2913076285e-04	7.2913071123e-04
15750	7.2908552048e-04	7.2908562772e-04
15751	7.2904066511e-04	7.2904053233e-04
15752	7.2899525088e-04	7.2899538183e-04
15753	7.2895029753e-04	7.2895019505e-04
15754	7.2890491472e-04	7.2890498188e-04
15755	7.2885972014e-04	7.2885970969e-04
15756	7.2881445693e-04	7.2881442871e-04
15757	7.2876902055e-04	7.2876908207e-04
15758	7.2872380514e-04	7.2872371836e-04
15759	7.2867822771e-04	7.2867830382e-04
15760	7.2863292116e-04	7.2863285078e-04
15761	7.2858733537e-04	7.2858737029e-04
15762	7.2854184066e-04	7.2854183355e-04
15763	7.2849631548e-04	7.2849628032e-04
15764	7.2845061246e-04	7.2845066760e-04
15765	7.2840511723e-04	7.2840503112e-04
15766	7.2835926367e-04	7.2835934774e-04
15767	7.2831371506e-04	7.2831362398e-04
15768	7.2826780380e-04	7.2826787077e-04
15769	7.2822211715e-04	7.2822206266e-04
15770	7.2817621374e-04	7.2817623472e-04
15771	7.2813034600e-04	7.2813034712e-04
15772	7.2808446549e-04	7.2808443804e-04
15773	7.2803843069e-04	7.2803847428e-04
15774	7.2799253919e-04	7.2799248131e-04
15775	7.2794638369e-04	7.2794644137e-04
15776	7.2790042314e-04	7.2790036636e-04
15777	7.2785419963e-04	7.2785424667e-04
15778	7.2780812458e-04	7.2780809343e-04
15779	7.2776186816e-04	7.2776188860e-04
15780	7.2771566006e-04	7.2771566047e-04
15781	7.2766937454e-04	7.2766936577e-04
15782	7.2762304320e-04	7.2762306501e-04
15783	7.2757670718e-04	7.2757667629e-04
15784	7.2753027946e-04	7.2753030355e-04
15785	7.2748386148e-04	7.2748381316e-04
15786	7.2743736790e-04	7.2743736719e-04
15787	7.2739084037e-04	7.2739075620e-04
15788	7.2734430145e-04	7.2734422956e-04
15789	7.2729764781e-04	7.2729745224e-04
15790	7.2725107101e-04	7.2725081778e-04
15791	7.2720428936e-04	7.2720376405e-04
15792	7.2715767324e-04	7.2715692043e-04
15793	7.2711076959e-04	7.2710930414e-04
15794	7.2706410693e-04	7.2706190210e-04
15795	7.2701708474e-04	7.2701296519e-04
15796	7.2697037133e-04	7.2696393726e-04
15797	7.2692322713e-04	7.2691187847e-04
15798	7.2687647176e-04	7.2685878941e-04
15799	7.2682918927e-04	7.2680132763e-04
15800	7.2678241790e-04	7.2674338735e-04
15801	7.2673496084e-04	7.2668611674e-04
15802	7.2668822278e-04	7.2663738550e-04
15803	7.2664052996e-04	7.2659838739e-04
15804	7.2659390925e-04	7.2656904010e-04
15805	7.2654588439e-04	7.2654031687e-04
15806	7.2649951913e-04	7.2650624419e-04
15807	7.2645101438e-04	7.2646880943e-04
15808	7.2640513877e-04	7.2643041442e-04
15809	7.2635593116e-04	7.2639791560e-04
15810	7.2631096029e-04	7.2636862830e-04
15811	7.2626073009e-04	7.2633912742e-04
15812	7.2621747919e-04	7.2630676525e-04
15813	7.2616586563e-04	7.2627047161e-04
15814	7.2612593985e-04	7.2623603858e-04
15815	7.2607265119e-04	7.2620275605e-04
15816	7.2603947416e-04	7.2617072511e-04
15817	7.2598529008e-04	7.2613679672e-04
15818	7.2596686728e-04	7.2609951328e-04
15819	7.2591703788e-04	7.2606200667e-04
15820	7.2593237523e-04	7.2602425680e-04
15821	7.2590613474e-04	7.2598729751e-04
15822	7.2599396411e-04	7.2594921404e-04
15823	7.2603393721e-04	7.2590835685e-04
15824	7.2621535953e-04	7.2586677396e-04
15825	7.2629561996e-04	7.2582374939e-04
15826	7.2635433734e-04	7.2578126977e-04
15827	7.2613411157e-04	7.2573743056e-04
15828	7.2582605080e-04	7.2569186632e-04
15829	7.2546168512e-04	7.2564480066e-04
15830	7.2536693251e-04	7.2559635258e-04
15831	7.2548628330e-04	7.2554729543e-04
15832	7.2556574806e-04	7.2549743603e-04
15833	7.2558007069e-04	7.2544541381e-04
15834	7.2534741708e-04	7.2539254543e-04
15835	7.2517390029e-04	7.2533681602e-04
15836	7.2510132443e-04	7.2528097455e-04
15837	7.2512251316e-04	7.2522208138e-04
15838	7.2519803481e-04	7.2516229891e-04
15839	7.2508103082e-04	7.2509813283e-04
15840	7.2497432986e-04	7.2503203191e-04
15841	7.2485043015e-04	7.2495955679e-04
15842	7.2482794942e-04	7.2488421444e-04
15843	7.2486557924e-04	7.2479803604e-04
15844	7.2480282545e-04	7.2470717912e-04
15845	7.2473696634e-04	7.2460008293e-04
15846	7.2462724790e-04	7.2449077237e-04
15847	7.2457612261e-04	7.2436999492e-04
15848	7.2458554444e-04	7.2426917700e-04
15849	7.2453025115e-04	7.2419034134e-04
15850	7.2449901943e-04	7.2417374930e-04
15851	7.2439661686e-04	7.2421164772e-04
15852	7.2435282136e-04	7.2430159054e-04
15853	7.2432408903e-04	7.2440265543e-04
15854	7.2428953902e-04	7.2448582976e-04
15855	7.2425398358e-04	7.2453744617e-04
15856	7.2418976551e-04	7.2456379224e-04
15857	7.2413051614e-04	7.2459555058e-04
15858	7.2411698461e-04	7.2463994964e-04
15859	7.2406361804e-04	7.2470904996e-04
15860	7.2408023021e-04	7.2478183835e-04
15861	7.2401108052e-04	7.2484774308e-04
15862	7.2404070076e-04	7.2489816427e-04
15863	7.2401204278e-04	7.2493155026e-04
15864	7.2410755183e-04	7.2496142944e-04
15865	7.2415237344e-04	7.2498532570e-04
15866	7.2436543907e-04	7.2501363133e-04
15867	7.2452048235e-04	7.2503881903e-04
15868	7.2498846755e-04	7.2505964661e-04
15869	7.2536700848e-04	7.2507171405e-04
15870	7.2622453063e-04	7.2506868383e-04
15871	7.2680735371e-04	7.2505624432e-04
15872	7.2780920204e-04	7.2503311223e-04
15873	7.2796541920e-04	7.2500774584e-04
15874	7.2802362078e-04	7.2497839337e-04
15875	7.2674683334e-04	7.2494237171e-04
15876	7.2539598029e-04	7.2489686587e-04
15877	7.2384288028e-04	7.2483722168e-04
15878	7.2318396398e-04	7.2476791384e-04
15879	7.2334180507e-04	7.2468862720e-04
15880	7.2393277882e-04	7.2460372980e-04
15881	7.2467792002e-04	7.2451119525e-04
15882	7.2467860017e-04	7.2441073186e-04
15883	7.2439227281e-04	7.2430032636e-04
15884	7.2353902892e-04	7.2417998479e-04
15885	7.2300957188e-04	7.2404967990e-04
15886	7.2280358106e-04	7.2391063734e-04
15887	7.2298113759e-04	7.2376318267e-04
15888	7.2337183403e-04	7.2360916302e-04
15889	7.2342496609e-04	7.2344839121e-04
15890	7.2337975626e-04	7.2328366944e-04
15891	7.2293623249e-04	7.2311382118e-04
15892	7.2265239016e-04	7.2294490917e-04
15893	7.2246886948e-04	7.2277594125e-04
15894	7.2249906852e-04	7.2261981156e-04
15895	7.2267986994e-04	7.2247607611e-04
15896	7.2268699104e-04	7.2236442275e-04
15897	7.2269361424e-04	7.2228081594e-04
15898	7.2244808603e-04	7.2224359021e-04
15899	7.2229576846e-04	7.2223186528e-04
15900	7.2215391700e-04	7.2224439654e-04
15901	7.2212448329e-04	7.2223996933e-04
15902	7.2219020802e-04	7.2220932198e-04
15903	7.2217006990e-04	7.2213976265e-04
15904	7.2218478955e-04	7.2205102303e-04
15905	7.2204359987e-04	7.2196678027e-04
15906	7.2195825180e-04	7.2190167069e-04
15907	7.2184228166e-04	7.2186482012e-04
15908	7.2178882940e-04	7.2183682320e-04
15909	7.2178625589e-04	7.2180887422e-04
15910	7.2175255978e-04	7.2176184900e-04
15911	7.2175877677e-04	7.2170131380e-04
15912	7.2167310430e-04	7.2163558884e-04
15913	7.2162458359e-04	7.2157566555e-04
15914	7.2152862171e-04	7.2153031243e-04
15915	7.2147264710e-04	7.2149083044e-04
15916	7.2143014124e-04	7.2145501876e-04
15917	7.2138840609e-04	7.2140997827e-04
15918	7.2137577970e-04	7.2135862478e-04
15919	7.2131750748e-04	7.2130300580e-04
15920	7.2128712037e-04	7.2124900390e-04
15921	7.2121064592e-04	7.2120228917e-04
15922	7.2116340346e-04	7.2115827376e-04
15923	7.2110186437e-04	7.2111767939e-04
15924	7.2105613862e-04	7.2107242085e-04
15925	7.2102058002e-04	7.2102465579e-04
15926	7.2097228459e-04	7.2097394011e-04
15927	7.2094333794e-04	7.2092345294e-04
15928	7.2088343440e-04	7.2087633793e-04
15929	7.2084625256e-04	7.2083043831e-04
15930	7.2078299076e-04	7.2078715866e-04
15931	7.2073957489e-04	7.2074170557e-04
15932	7.2068704172e-04	7.2069553477e-04
15933	7.2064124827e-04	7.2064726374e-04
15934	7.2060134424e-04	7.2059870534e-04
15935	7.2055104589e-04	7.2055128537e-04
15936	7.2051526293e-04	7.2050442018e-04
15937	7.2045937603e-04	7.2045933842e-04
15938	7.2042071640e-04	7.2041350296e-04
15939	7.2036411941e-04	7.2036780836e-04
15940	7.2032135861e-04	7.2032077373e-04
15941	7.2027019461e-04	7.2027337618e-04
15942	7.2022414602e-04	7.2022599399e-04
15943	7.2017984475e-04	7.2017869945e-04
15944	7.2013062261e-04	7.2013241082e-04
15945	7.2009003677e-04	7.2008592396e-04
15946	7.2003807769e-04	7.2003998947e-04
15947	7.1999741559e-04	7.1999331692e-04
15948	7.1994465073e-04	7.1994657213e-04
15949	7.1990196116e-04	7.1989940215e-04
15950	7.1985084650e-04	7.1985211711e-04
15951	7.1980581815e-04	7.1980515804e-04
15952	7.1975767837e-04	7.1975807202e-04
15953	7.1971061877e-04	7.1971157015e-04
15954	7.1966517810e-04	7.1966466815e-04
15955	7.1961650457e-04	7.1961810139e-04
15956	7.1957254313e-04	7.1957101481e-04
15957	7.1952274692e-04	7.1952401091e-04
15958	7.1947899604e-04	7.1947676289e-04
15959	7.1942872458e-04	7.1942949436e-04
15960	7.1938441468e-04	7.1938236377e-04
15961	7.1933440262e-04	7.1933510279e-04
15962	7.1928924464e-04	7.1928813417e-04
15963	7.1924007568e-04	7.1924089256e-04
15964	7.1919398128e-04	7.1919386387e-04
15965	7.1914590637e-04	7.1914653038e-04
15966	7.1909883575e-04	7.1909926916e-04
15967	7.1905179515e-04	7.1905184175e-04
15968	7.1900378466e-04	7.1900437869e-04
15969	7.1895753947e-04	7.1895694644e-04
15970	7.1890875388e-04	7.1890939529e-04
15971	7.1886298980e-04	7.1886199284e-04
15972	7.1881369063e-04	7.1881440690e-04
15973	7.1876807587e-04	7.1876697228e-04
15974	7.1871854879e-04	7.1871933669e-04
15975	7.1867280384e-04	7.1867178782e-04
15976	7.1862330582e-04	7.1862408364e-04
15977	7.1857725452e-04	7.1857638970e-04
15978	7.1852795966e-04	7.1852862506e-04
15979	7.1848151971e-04	7.1848080819e-04
15980	7.1843248711e-04	7.1843300230e-04
15981	7.1838565001e-04	7.1838509946e-04
15982	7.1833685598e-04	7.1833725746e-04
15983	7.1828967251e-04	7.1828928925e-04
15984	7.1824105959e-04	7.1824139500e-04
15985	7.1819360366e-04	7.1819336099e-04
15986	7.1814510384e-04	7.1814539037e-04
15987	7.1809743161e-04	7.1809728274e-04
15988	7.1804898471e-04	7.1804921975e-04
15989	7.1800113117e-04	7.1800103474e-04
15990	7.1795270256e-04	7.1795287694e-04
15991	7.1790468657e-04	7.1790461449e-04
15992	7.1785626339e-04	7.1785636805e-04
15993	7.1780809674e-04	7.1780802364e-04
15994	7.1775967613e-04	7.1775969448e-04
15995	7.1771136293e-04	7.1771124899e-04
15996	7.1766293454e-04	7.1766283455e-04
15997	7.1761447536e-04	7.1761424031e-04
15998	7.1756602730e-04	7.1756571084e-04
15999	7.1751743088e-04	7.1751685171e-04
16000	7.1746895495e-04	7.1746809204e-04
16001	7.1742023384e-04	7.1741866992e-04
16002	7.1737172384e-04	7.1736930252e-04
16003	7.1732288266e-04	7.1731849627e-04
16004	7.1727433701e-04	7.1726732261e-04
16005	7.1722537399e-04	7.1721275173e-04
16006	7.1717680629e-04	7.1715604208e-04
16007	7.1712770839e-04	7.1709074289e-04
16008	7.1707914337e-04	7.1701748590e-04
16009	7.1702987052e-04	7.1692253500e-04
16010	7.1698134198e-04	7.1680579138e-04
16011	7.1693182799e-04	7.1664519851e-04
16012	7.1688340981e-04	7.1645879966e-04
16013	7.1683357785e-04	7.1625144283e-04
16014	7.1678540551e-04	7.1611801120e-04
16015	7.1673513815e-04	7.1610510180e-04
16016	7.1668742442e-04	7.1624366792e-04
16017	7.1663653885e-04	7.1643854573e-04
16018	7.1658966534e-04	7.1659273161e-04
16019	7.1653793406e-04	7.1667990579e-04
16020	7.1649263077e-04	7.1674533686e-04
16021	7.1643981233e-04	7.1687356886e-04
16022	7.1639754981e-04	7.1706166470e-04
16023	7.1634368042e-04	7.1725436921e-04
16024	7.1630773542e-04	7.1739895497e-04
16025	7.1625415545e-04	7.1750343422e-04
16026	7.1623237944e-04	7.1762432315e-04
16027	7.1618522431e-04	7.1777654751e-04
16028	7.1619810768e-04	7.1793314107e-04
16029	7.1617985962e-04	7.1805635226e-04
16030	7.1628415080e-04	7.1814411500e-04
16031	7.1636927213e-04	7.1823098458e-04
16032	7.1672460725e-04	7.1832879738e-04
16033	7.1713486290e-04	7.1842299274e-04
16034	7.1815135416e-04	7.1849085254e-04
16035	7.1938117279e-04	7.1852922013e-04
16036	7.2168687259e-04	7.1855995294e-04
16037	7.2377389314e-04	7.1858923022e-04
16038	7.2607408052e-04	7.1860876384e-04
16039	7.2523185279e-04	7.1860516613e-04
16040	7.2238680650e-04	7.1857618484e-04
16041	7.1771444268e-04	7.1853588184e-04
16042	7.1559357391e-04	7.1848693744e-04
16043	7.1666324627e-04	7.1842485742e-04
16044	7.1895290775e-04	7.1834153286e-04
16045	7.2001910502e-04	7.1823528125e-04
16046	7.1811298822e-04	7.1811515080e-04
16047	7.1588978649e-04	7.1798194411e-04
16048	7.1526342333e-04	7.1783407605e-04
16049	7.1649021499e-04	7.1766595101e-04
16050	7.1768068908e-04	7.1747709599e-04
16051	7.1699581129e-04	7.1727224221e-04
16052	7.1559530210e-04	7.1705291515e-04
16053	7.1490867947e-04	7.1681776502e-04
16054	7.1550045058e-04	7.1656546184e-04
16055	7.1630337007e-04	7.1629455390e-04
16056	7.1598035022e-04	7.1601223254e-04
16057	7.1514338203e-04	7.1571925255e-04
16058	7.1467767439e-04	7.1542509510e-04
16059	7.1497469559e-04	7.1513213535e-04
16060	7.1546113120e-04	7.1486205799e-04
16061	7.1523604059e-04	7.1463028457e-04
16062	7.1473328215e-04	7.1448011962e-04
16063	7.1444194881e-04	7.1441969419e-04
16064	7.1459858134e-04	7.1446899443e-04
16065	7.1488394982e-04	7.1454118789e-04
16066	7.1470646463e-04	7.1457013309e-04
16067	7.1439932878e-04	7.1448189839e-04
16068	7.1419956601e-04	7.1433363174e-04
16069	7.1427548041e-04	7.1421604920e-04
16070	7.1443462381e-04	7.1417481362e-04
16071	7.1430308023e-04	7.1418522480e-04
16072	7.1411253228e-04	7.1415817579e-04
16073	7.1396135708e-04	7.1407411451e-04
16074	7.1398489856e-04	7.1397176587e-04
16075	7.1406148876e-04	7.1390765850e-04
16076	7.1396691726e-04	7.1388842971e-04
16077	7.1384110113e-04	7.1386083017e-04
16078	7.1372340677e-04	7.1379908408e-04
16079	7.1371388746e-04	7.1371824757e-04
16080	7.1374283967e-04	7.1365609067e-04
16081	7.1367397143e-04	7.1362317751e-04
16082	7.1358331689e-04	7.1358813447e-04
16083	7.1348801927e-04	7.1353337294e-04
16084	7.1345429229e-04	7.1346626300e-04
16085	7.1345711703e-04	7.1340920307e-04
16086	7.1340151885e-04	7.1337028042e-04
16087	7.1333482927e-04	7.1332957339e-04
16088	7.1325330961e-04	7.1327746272e-04
16089	7.1320519359e-04	7.1321807459e-04
16090	7.1319086692e-04	7.1316468787e-04
16091	7.1313915536e-04	7.1312259233e-04
16092	7.1308992650e-04	7.1307872651e-04
16093	7.1301553113e-04	7.1302838405e-04
16094	7.1296377948e-04	7.1297340003e-04
16095	7.1293447608e-04	7.1292206879e-04
16096	7.1288500950e-04	7.1287766280e-04
16097	7.1284507348e-04	7.1283207251e-04
